miRNA_hsv1-miR-H1,7.185462151
miRNA_hsa-miR-521,5.74503004
miRNA_hsa-miR-125a,9.783007529
miRNA_hsa-miR-429,5.781037922
miRNA_hsa-miR-381,7.242407131
miRNA_hsa-miR-382,7.023696864
miRNA_hsa-miR-383,5.937227811
miRNA_hsa-miR-384,5.698296093
miRNA_hsa-miR-421,6.910006025
miRNA_hsa-miR-423,6.121325374
miRNA_hsa-miR-424,7.382208672
miRNA_hcmv-miR-US5-1,5.919113605
miRNA_hsa-miR-33b,5.71532115
miRNA_hsa-miR-769-5p,6.54480918
miRNA_hsa-miR-489,5.944148376
miRNA_hcmv-miR-UL112,5.866003763
miRNA_hsa-miR-526b*,5.752933179
miRNA_hsa-miR-559,5.8270669
miRNA_hsa-miR-29b,10.20515364
miRNA_hsa-miR-29c,9.161167066
miRNA_hsa-miR-29a,11.36519901
miRNA_hsa-miR-20a,10.50553514
miRNA_hsa-miR-20b,8.140582739
miRNA_kshv-miR-K12-12,6.175350566
miRNA_kshv-miR-K12-11,5.717106151
miRNA_hsa-miR-122a,5.812806065
miRNA_hsa-miR-515-3p,5.760199877
miRNA_hsa-miR-30e-3p,7.272891934
miRNA_hsa-miR-487b,9.814332629
miRNA_hsa-miR-296,6.44772576
miRNA_hsa-miR-376a*,5.936496922
miRNA_hsa-miR-591,5.738567503
miRNA_hsa-miR-590,7.186459498
miRNA_hsa-miR-593,5.724478426
miRNA_hsa-miR-592,5.989381361
miRNA_hsa-miR-595,5.924417747
miRNA_hsa-miR-452*,5.808550757
miRNA_hsa-miR-597,5.905840072
miRNA_hsa-miR-596,5.782111357
miRNA_hsa-miR-599,5.728483943
miRNA_hsa-miR-598,5.988265804
miRNA_hsa-miR-610,7.137711612
miRNA_hsa-miR-611,5.882369058
miRNA_hsa-miR-616,5.719738604
miRNA_hsa-miR-617,6.126870297
miRNA_hsa-miR-614,5.933007393
miRNA_hsa-miR-615,6.132867719
miRNA_hsa-miR-203,5.860971294
miRNA_hsa-miR-202,7.975539612
miRNA_hsa-miR-205,5.944567892
miRNA_hsa-miR-204,7.234795549
miRNA_hsa-miR-206,6.037966001
miRNA_hsa-miR-208,5.716202598
miRNA_hsa-miR-758,7.17957366
miRNA_hsa-miR-579,5.78530128
miRNA_hsa-miR-578,5.699974835
miRNA_hsa-miR-573,5.724249208
miRNA_hsa-miR-572,7.647667985
miRNA_hsa-miR-571,5.831382969
miRNA_hsa-miR-570,5.712451241
miRNA_hsa-miR-577,5.806751298
miRNA_hsa-miR-576,5.703009206
miRNA_hsa-miR-575,8.349997031
miRNA_hsa-miR-574,8.003055497
miRNA_hsa-miR-182,7.515575556
miRNA_hsa-miR-183,6.376586963
miRNA_hsa-miR-186,7.811249327
miRNA_hsa-miR-187,6.313185199
miRNA_hsa-miR-184,6.419141849
miRNA_hsa-miR-185,8.461134668
miRNA_hsa-miR-188,7.310447338
miRNA_hsa-miR-189,6.103538579
miRNA_hsa-miR-196a,8.860130727
miRNA_hsa-miR-196b,6.143828582
miRNA_ebv-miR-BART14-5p,5.739974542
miRNA_hsa-miR-9*,13.88657931
miRNA_hsa-miR-631,6.157124346
miRNA_hsa-miR-454-5p,5.860610582
miRNA_hsa-miR-632,5.863372199
miRNA_hsa-miR-98,8.126631395
miRNA_hsa-miR-633,5.725074069
miRNA_hsa-miR-508,5.935510533
miRNA_hsa-miR-182*,5.826884655
miRNA_hsa-miR-506,5.896516129
miRNA_hsa-miR-507,5.805969787
miRNA_hsa-miR-504,6.355885887
miRNA_hsa-miR-505,5.957954303
miRNA_hsa-miR-502,6.074250413
miRNA_hsa-miR-503,5.779993333
miRNA_hsa-miR-500,6.436088399
miRNA_hsa-miR-501,6.211428243
miRNA_hsa-miR-18b,6.245892633
miRNA_hsa-miR-449b,5.797982833
miRNA_hsa-miR-622,6.617955533
miRNA_hsa-miR-637,5.823734837
miRNA_hsa-miR-410,7.402073688
miRNA_hsa-miR-638,10.30358864
miRNA_hsa-miR-523,5.910623045
miRNA_hsa-miR-582,5.972734157
miRNA_hsa-miR-191*,5.971140565
miRNA_hsa-miR-16,11.54277099
miRNA_hsa-miR-379,8.254707627
miRNA_hsa-miR-378,5.789917983
miRNA_hsa-miR-299-5p,7.418687082
miRNA_hsa-miR-371,5.805379026
miRNA_hsa-miR-370,8.995201262
miRNA_hsa-miR-373,5.962623314
miRNA_hsa-miR-372,5.778496808
miRNA_hsa-miR-375,5.784297812
miRNA_hsa-miR-374,9.557721317
miRNA_hsa-miR-377,8.852282897
miRNA_hsa-miR-199a*,7.262336831
miRNA_hsa-miR-661,5.758114059
miRNA_hsa-miR-30a-3p,6.500760778
miRNA_hsa-miR-660,6.926311677
miRNA_hsa-miR-199a,6.383497996
miRNA_hsa-miR-768-5p,7.587322696
miRNA_ebv-miR-BART6-5p,5.760908573
miRNA_hsa-miR-626,5.719559978
miRNA_hsa-miR-199b,5.997157892
miRNA_hsa-miR-126*,6.758963911
miRNA_hsa-miR-302b*,5.798818128
miRNA_hsa-miR-202*,5.686813893
miRNA_hsa-miR-621,5.717333245
miRNA_hsa-miR-656,5.983948253
miRNA_hsa-miR-657,5.725868423
miRNA_hsa-miR-654,6.741684175
miRNA_hsa-miR-655,5.834210788
miRNA_hsa-miR-652,7.455474339
miRNA_hsa-miR-653,5.761920909
miRNA_hsa-miR-650,6.991103184
miRNA_hsa-miR-651,5.711394831
miRNA_hsa-miR-802,5.701433666
miRNA_hsa-miR-801,8.303970806
miRNA_hsa-miR-658,5.938943571
miRNA_hsa-miR-659,6.478385189
miRNA_hsa-miR-219,11.31112502
miRNA_hsa-miR-532,6.808703153
miRNA_hsa-miR-569,5.734326496
miRNA_hsa-miR-539,5.896196781
miRNA_hsa-miR-493-5p,6.296937627
miRNA_hcmv-miR-UL22A,5.823701181
miRNA_hsa-miR-181a,10.37472605
miRNA_hsa-miR-181b,10.04670406
miRNA_hsa-miR-181c,8.432482683
miRNA_hsa-miR-525,5.931351423
miRNA_hsa-miR-151,7.810246933
miRNA_hsa-miR-376a,9.494988162
miRNA_hsa-miR-376b,7.664967016
miRNA_hsa-miR-152,6.651960454
miRNA_hsa-miR-155,8.971571519
miRNA_hsa-miR-154,6.855742951
miRNA_hsa-miR-625,6.775401645
miRNA_hsa-miR-561,5.761250467
miRNA_hsa-miR-324-3p,9.336027186
miRNA_hsa-miR-629,6.17473318
miRNA_hsa-miR-628,6.203434416
miRNA_hsa-miR-562,5.692487847
miRNA_hsa-miR-323,6.682365836
miRNA_hsa-miR-320,10.23960786
miRNA_hsa-miR-448,5.71465494
miRNA_hsa-miR-326,5.975091579
miRNA_kshv-miR-K12-10a,6.1436325
miRNA_kshv-miR-K12-10b,6.109085813
miRNA_hsa-miR-325,5.829731505
miRNA_hsa-miR-328,6.247213126
miRNA_hsa-miR-329,7.07650835
miRNA_hsa-miR-9,12.99759096
miRNA_kshv-miR-K12-4-5p,5.807057856
miRNA_hsa-miR-15a,9.71789623
miRNA_hsa-miR-15b,10.67704648
miRNA_ebv-miR-BART11-3p,6.050644087
miRNA_hsa-miR-512-3p,6.150627043
miRNA_hsa-miR-526c,5.85795064
miRNA_hsa-miR-526b,6.099561874
miRNA_hsa-miR-526a,6.398295652
miRNA_ebv-miR-BART1-5p,5.780296685
miRNA_hsa-miR-432,7.296134319
miRNA_hsa-miR-433,5.97287489
miRNA_hsa-miR-431,6.063835839
miRNA_hsa-miR-200b,5.938485427
miRNA_hcmv-miR-US25-1,6.079881458
miRNA_hsa-let-7b,14.43288886
miRNA_hsa-let-7c,13.92682846
miRNA_hsa-let-7a,14.60590745
miRNA_hsa-let-7f,13.03810358
miRNA_hsa-let-7g,11.82775076
miRNA_hsa-let-7d,11.81689894
miRNA_hsa-let-7e,11.31751561
miRNA_hsa-let-7i,11.80107273
miRNA_hsa-miR-524*,5.977078105
miRNA_hsa-miR-142-3p,8.885421701
miRNA_hsa-miR-92b,7.780840935
miRNA_hsa-miR-17-5p,9.232971803
miRNA_hsa-miR-519e,5.87788914
miRNA_hsa-miR-519d,5.772242159
miRNA_hsa-miR-519a,5.713315496
miRNA_hcmv-miR-UL148D,6.063696732
miRNA_hsa-miR-519c,5.738287694
miRNA_hsa-miR-519b,5.731549286
miRNA_hsa-miR-548d,5.708091972
miRNA_hsa-miR-548c,5.743267929
miRNA_hsa-miR-548b,5.715037582
miRNA_hsa-miR-548a,5.670136356
miRNA_hcmv-miR-US25-2-3p,5.815762883
miRNA_hsa-miR-425-3p,5.968850319
miRNA_hsa-miR-299-3p,7.5263544
miRNA_hsa-miR-627,5.980520078
miRNA_ebv-miR-BART9,5.771349202
miRNA_ebv-miR-BART7,6.123067767
miRNA_ebv-miR-BART13,7.597094283
miRNA_ebv-miR-BART5,5.792701989
miRNA_ebv-miR-BART4,5.91484917
miRNA_hsa-miR-154*,6.852830642
miRNA_ebv-miR-BART2,5.759372126
miRNA_hsa-miR-586,5.713595592
miRNA_hsa-miR-587,5.706718787
miRNA_hsa-miR-584,6.543646011
miRNA_hsa-miR-585,5.81665207
miRNA_hsa-miR-128a,8.165084246
miRNA_hsa-miR-583,6.182843424
miRNA_hsa-miR-580,5.761361949
miRNA_hsa-miR-128b,8.716982669
miRNA_hsa-miR-10b,8.244706095
miRNA_hsa-miR-10a,6.173804211
miRNA_hsa-miR-663,7.962043381
miRNA_hsa-miR-662,5.854570438
miRNA_hsa-miR-588,5.759742168
miRNA_hsa-miR-589,5.791700186
miRNA_hsa-miR-216,5.717572726
miRNA_hsa-miR-217,5.788400549
miRNA_hsa-miR-214,6.825404556
miRNA_hsa-miR-215,6.294296503
miRNA_hsa-miR-212,8.088485817
miRNA_hsa-miR-210,8.291026838
miRNA_hsa-miR-211,5.808891006
miRNA_kshv-miR-K12-4-3p,5.894269224
miRNA_hsa-miR-218,6.575119597
miRNA_hsa-miR-518f*,6.210875721
miRNA_hsa-miR-568,5.736285727
miRNA_hsa-miR-181d,9.078091501
miRNA_hsa-miR-520a*,5.830404536
miRNA_hsa-miR-409-5p,6.550419695
miRNA_hsa-miR-560,6.557054376
miRNA_hsa-miR-135b,6.913662761
miRNA_hsa-miR-135a,8.293403023
miRNA_hsa-miR-563,5.793554827
miRNA_hsa-miR-564,6.479035836
miRNA_hsa-miR-565,8.134802368
miRNA_hsa-miR-566,5.975498929
miRNA_hsa-miR-567,5.880821447
miRNA_hsa-miR-26b,8.994179866
miRNA_hsa-miR-26a,12.24657119
miRNA_hsa-miR-146a,7.02563315
miRNA_hsa-miR-146b,7.62986014
miRNA_ebv-miR-BART8-5p,5.726348759
miRNA_hsa-miR-103,10.64333494
miRNA_hsa-miR-100,12.1260037
miRNA_hsa-miR-101,10.17676711
miRNA_hsa-miR-107,10.84617825
miRNA_hsa-miR-105,5.789700166
